Date,Time,Reading Index,Movement Value
32762,2015-02-06,22:27:46.363552,1
32763,2015-02-06,22:27:46.663599,0
32764,2015-02-06,22:27:46.963787,0
32765,2015-02-06,22:27:47.263923,0
32766,2015-02-06,22:27:47.564205,0
32767,2015-02-06,22:27:47.864260,0
32768,2015-02-06,22:27:48.164539,0
32769,2015-02-06,22:27:48.463343,1
32770,2015-02-06,22:27:48.764873,1
32771,2015-02-06,22:27:49.064919,0
32772,2015-02-06,22:27:49.365151,3
32773,2015-02-06,22:27:49.665244,1
32774,2015-02-06,22:27:49.965406,0
32775,2015-02-06,22:27:50.265574,0
32776,2015-02-06,22:27:50.566049,1
32777,2015-02-06,22:27:50.864665,0
32778,2015-02-06,22:27:51.164899,1
32779,2015-02-06,22:27:51.465022,0
32780,2015-02-06,22:27:51.765235,2
32781,2015-02-06,22:27:52.066693,1
32782,2015-02-06,22:27:52.366752,1
32783,2015-02-06,22:27:52.666975,0
32784,2015-02-06,22:27:52.967060,0
32785,2015-02-06,22:27:53.267236,0
32786,2015-02-06,22:27:53.566161,1
32787,2015-02-06,22:27:53.866370,0
32788,2015-02-06,22:27:54.166476,1
32789,2015-02-06,22:27:54.466770,0
32790,2015-02-06,22:27:54.766806,0
32791,2015-02-06,22:27:55.067113,1
32792,2015-02-06,22:27:55.367266,2
32793,2015-02-06,22:27:55.667359,2
32794,2015-02-06,22:27:55.967474,2
32795,2015-02-06,22:27:56.267684,2
32796,2015-02-06,22:27:56.567816,0
32797,2015-02-06,22:27:56.868261,1
32798,2015-02-06,22:27:57.168136,0
32799,2015-02-06,22:27:57.468385,1
32800,2015-02-06,22:27:57.768459,1
32801,2015-02-06,22:27:58.068757,0
32802,2015-02-06,22:27:58.368837,0
32803,2015-02-06,22:27:58.667785,1
32804,2015-02-06,22:27:58.967878,1
32805,2015-02-06,22:27:59.269452,1
32806,2015-02-06,22:27:59.569493,3
32807,2015-02-06,22:27:59.869676,0
32808,2015-02-06,22:28:00.170210,1
32809,2015-02-06,22:28:00.470237,1
32810,2015-02-06,22:28:00.770399,2
32811,2015-02-06,22:28:01.069119,1
32812,2015-02-06,22:28:01.369230,2
32813,2015-02-06,22:28:01.669433,3
32814,2015-02-06,22:28:01.969560,0
32815,2015-02-06,22:28:02.269741,0
32816,2015-02-06,22:28:02.571381,0
32817,2015-02-06,22:28:02.871620,1
32818,2015-02-06,22:28:03.172005,1
32819,2015-02-06,22:28:03.470628,1
32820,2015-02-06,22:28:03.770796,0
32821,2015-02-06,22:28:04.071130,0
32822,2015-02-06,22:28:04.371010,0
32823,2015-02-06,22:28:04.671433,2
32824,2015-02-06,22:28:04.971338,0
32825,2015-02-06,22:28:05.271828,0
32826,2015-02-06,22:28:05.572049,0
32827,2015-02-06,22:28:05.872070,0
32828,2015-02-06,22:28:06.171932,0
32829,2015-02-06,22:28:06.472424,0
32830,2015-02-06,22:28:06.772709,0
32831,2015-02-06,22:28:07.072652,0
32832,2015-02-06,22:28:07.372938,0
32833,2015-02-06,22:28:07.672769,0
32834,2015-02-06,22:28:07.973053,0
32835,2015-02-06,22:28:08.273213,0
32836,2015-02-06,22:28:08.573367,0
32837,2015-02-06,22:28:08.872372,1
32838,2015-02-06,22:28:09.172343,1
32839,2015-02-06,22:28:09.472707,2
32840,2015-02-06,22:28:09.773925,1
32841,2015-02-06,22:28:10.074024,2
32842,2015-02-06,22:28:10.374305,2
32843,2015-02-06,22:28:10.674342,0
32844,2015-02-06,22:28:10.974641,2
32845,2015-02-06,22:28:11.273438,2
32846,2015-02-06,22:28:11.573664,0
32847,2015-02-06,22:28:11.873755,1
32848,2015-02-06,22:28:12.173997,1
32849,2015-02-06,22:28:12.474115,0
32850,2015-02-06,22:28:12.774326,1
32851,2015-02-06,22:28:13.074421,2
32852,2015-02-06,22:28:13.375989,2
32853,2015-02-06,22:28:13.674747,0
32854,2015-02-06,22:28:13.975045,0
32855,2015-02-06,22:28:14.275094,0
32856,2015-02-06,22:28:14.575309,2
32857,2015-02-06,22:28:14.875407,2
32858,2015-02-06,22:28:15.175611,0
32859,2015-02-06,22:28:15.475761,0
32860,2015-02-06,22:28:15.776002,1
32861,2015-02-06,22:28:16.076076,1
32862,2015-02-06,22:28:16.376382,0
32863,2015-02-06,22:28:16.676440,0
32864,2015-02-06,22:28:16.976702,0
32865,2015-02-06,22:28:17.276746,1
32866,2015-02-06,22:28:17.577075,2
32867,2015-02-06,22:28:17.877069,0
32868,2015-02-06,22:28:18.177311,0
32869,2015-02-06,22:28:18.477421,1
32870,2015-02-06,22:28:18.777563,1
32871,2015-02-06,22:28:19.076488,0
32872,2015-02-06,22:28:19.376802,0
32873,2015-02-06,22:28:19.676809,0
32874,2015-02-06,22:28:19.977054,1
32875,2015-02-06,22:28:20.278484,0
32876,2015-02-06,22:28:20.578580,0
32877,2015-02-06,22:28:20.878800,0
32878,2015-02-06,22:28:21.178898,1
32879,2015-02-06,22:28:21.477839,0
32880,2015-02-06,22:28:21.777986,0
32881,2015-02-06,22:28:22.078193,2
32882,2015-02-06,22:28:22.378436,1
32883,2015-02-06,22:28:22.678589,1
32884,2015-02-06,22:28:22.978641,0
32885,2015-02-06,22:28:23.278941,0
32886,2015-02-06,22:28:23.579004,1
32887,2015-02-06,22:28:23.879262,0
32888,2015-02-06,22:28:24.179295,0
32889,2015-02-06,22:28:24.479512,1
32890,2015-02-06,22:28:24.779618,2
32891,2015-02-06,22:28:25.080302,3
32892,2015-02-06,22:28:25.380280,4
32893,2015-02-06,22:28:25.680329,1
32894,2015-02-06,22:28:25.980573,1
32895,2015-02-06,22:28:26.280872,1
32896,2015-02-06,22:28:26.580779,0
32897,2015-02-06,22:28:26.879622,0
32898,2015-02-06,22:28:27.181040,2
32899,2015-02-06,22:28:27.481581,1
32900,2015-02-06,22:28:27.781687,1
32901,2015-02-06,22:28:28.081765,0
32902,2015-02-06,22:28:28.382097,0
32903,2015-02-06,22:28:28.681986,0
32904,2015-02-06,22:28:28.982228,1
32905,2015-02-06,22:28:29.281201,1
32906,2015-02-06,22:28:29.581231,0
32907,2015-02-06,22:28:29.881733,2
32908,2015-02-06,22:28:30.181502,1
32909,2015-02-06,22:28:30.481852,0
32910,2015-02-06,22:28:30.783340,0
32911,2015-02-06,22:28:31.083402,1
32912,2015-02-06,22:28:31.383688,1
32913,2015-02-06,22:28:31.682403,1
32914,2015-02-06,22:28:31.982653,0
32915,2015-02-06,22:28:32.282927,1
32916,2015-02-06,22:28:32.582975,0
32917,2015-02-06,22:28:32.883342,0
32918,2015-02-06,22:28:33.183103,0
32919,2015-02-06,22:28:33.483327,0
32920,2015-02-06,22:28:33.783765,1
32921,2015-02-06,22:28:34.083521,1
32922,2015-02-06,22:28:34.383696,2
32923,2015-02-06,22:28:34.683858,2
32924,2015-02-06,22:28:34.984136,1
32925,2015-02-06,22:28:35.284204,0
32926,2015-02-06,22:28:35.584492,1
32927,2015-02-06,22:28:35.884575,0
32928,2015-02-06,22:28:36.184760,1
32929,2015-02-06,22:28:36.484870,0
32930,2015-02-06,22:28:36.785078,1
32931,2015-02-06,22:28:37.083933,0
32932,2015-02-06,22:28:37.384110,0
32933,2015-02-06,22:28:37.685510,1
32934,2015-02-06,22:28:37.985741,0
32935,2015-02-06,22:28:38.285861,0
32936,2015-02-06,22:28:38.586095,1
32937,2015-02-06,22:28:38.886174,2
32938,2015-02-06,22:28:39.186470,0
32939,2015-02-06,22:28:39.485275,1
32940,2015-02-06,22:28:39.785484,0
32941,2015-02-06,22:28:40.085597,1
32942,2015-02-06,22:28:40.385798,1
32943,2015-02-06,22:28:40.686001,2
32944,2015-02-06,22:28:40.986144,2
32945,2015-02-06,22:28:41.287511,0
32946,2015-02-06,22:28:41.588054,1
32947,2015-02-06,22:28:41.886579,2
32948,2015-02-06,22:28:42.186821,2
32949,2015-02-06,22:28:42.486931,1
32950,2015-02-06,22:28:42.787134,1
32951,2015-02-06,22:28:43.087245,0
32952,2015-02-06,22:28:43.387446,0
32953,2015-02-06,22:28:43.687583,0
32954,2015-02-06,22:28:43.987823,0
32955,2015-02-06,22:28:44.287925,0
32956,2015-02-06,22:28:44.588287,1
32957,2015-02-06,22:28:44.888246,1
32958,2015-02-06,22:28:45.188482,0
32959,2015-02-06,22:28:45.488602,2
32960,2015-02-06,22:28:45.788791,2
32961,2015-02-06,22:28:46.088908,0
32962,2015-02-06,22:28:46.389085,1
32963,2015-02-06,22:28:46.689241,1
32964,2015-02-06,22:28:46.989452,0
32965,2015-02-06,22:28:47.288355,1
32966,2015-02-06,22:28:47.588561,0
32967,2015-02-06,22:28:47.888644,1
32968,2015-02-06,22:28:48.190358,1
32969,2015-02-06,22:28:48.490635,0
32970,2015-02-06,22:28:48.790531,0
32971,2015-02-06,22:28:49.090892,0
32972,2015-02-06,22:28:49.391006,0
32973,2015-02-06,22:28:49.689644,0
32974,2015-02-06,22:28:49.990121,0
32975,2015-02-06,22:28:50.290367,1
32976,2015-02-06,22:28:50.590439,2
32977,2015-02-06,22:28:50.890518,0
32978,2015-02-06,22:28:51.190554,0
32979,2015-02-06,22:28:51.491034,0
32980,2015-02-06,22:28:51.792188,2
32981,2015-02-06,22:28:52.091293,1
32982,2015-02-06,22:28:52.391273,1
32983,2015-02-06,22:28:52.691474,1
32984,2015-02-06,22:28:52.991740,0
32985,2015-02-06,22:28:53.292014,1
32986,2015-02-06,22:28:53.592261,0
32987,2015-02-06,22:28:53.892165,2
32988,2015-02-06,22:28:54.192522,3
32989,2015-02-06,22:28:54.492702,1
32990,2015-02-06,22:28:54.792613,2
32991,2015-02-06,22:28:55.091764,2
32992,2015-02-06,22:28:55.392929,1
32993,2015-02-06,22:28:55.693116,0
32994,2015-02-06,22:28:55.993276,1
32995,2015-02-06,22:28:56.293352,0
32996,2015-02-06,22:28:56.593479,1
32997,2015-02-06,22:28:56.893683,0
32998,2015-02-06,22:28:57.193788,0
32999,2015-02-06,22:28:57.493083,2
33000,2015-02-06,22:28:57.793010,0
33001,2015-02-06,22:28:58.093369,1
33002,2015-02-06,22:28:58.393280,0
33003,2015-02-06,22:28:58.694642,1
33004,2015-02-06,22:28:58.994789,0
33005,2015-02-06,22:28:59.294963,0
33006,2015-02-06,22:28:59.595129,1
33007,2015-02-06,22:28:59.894115,1
33008,2015-02-06,22:29:00.194196,0
33009,2015-02-06,22:29:00.494503,0
33010,2015-02-06,22:29:00.794542,0
33011,2015-02-06,22:29:01.094754,1
33012,2015-02-06,22:29:01.394878,1
33013,2015-02-06,22:29:01.695047,0
33014,2015-02-06,22:29:01.995225,2
33015,2015-02-06,22:29:02.295372,1
33016,2015-02-06,22:29:02.595547,0
33017,2015-02-06,22:29:02.895767,0
33018,2015-02-06,22:29:03.196021,0
33019,2015-02-06,22:29:03.496105,0
33020,2015-02-06,22:29:03.796308,0
33021,2015-02-06,22:29:04.096338,0
33022,2015-02-06,22:29:04.396604,0
33023,2015-02-06,22:29:04.696697,1
33024,2015-02-06,22:29:04.996907,0
33025,2015-02-06,22:29:05.295776,0
33026,2015-02-06,22:29:05.595960,1
33027,2015-02-06,22:29:05.897343,3
33028,2015-02-06,22:29:06.197575,2
33029,2015-02-06,22:29:06.497698,1
33030,2015-02-06,22:29:06.797915,2
33031,2015-02-06,22:29:07.098023,0
33032,2015-02-06,22:29:07.398259,1
33033,2015-02-06,22:29:07.697147,0
33034,2015-02-06,22:29:07.997306,0
33035,2015-02-06,22:29:08.297433,0
33036,2015-02-06,22:29:08.597640,0
33037,2015-02-06,22:29:08.897758,2
33038,2015-02-06,22:29:09.199241,0
33039,2015-02-06,22:29:09.499338,0
33040,2015-02-06,22:29:09.799577,1
33041,2015-02-06,22:29:10.098416,1
33042,2015-02-06,22:29:10.398658,3
33043,2015-02-06,22:29:10.698752,1
33044,2015-02-06,22:29:10.998948,1
33045,2015-02-06,22:29:11.299085,0
33046,2015-02-06,22:29:11.599421,2
33047,2015-02-06,22:29:11.899404,3
33048,2015-02-06,22:29:12.200124,0
33049,2015-02-06,22:29:12.499768,2
33050,2015-02-06,22:29:12.800169,0
33051,2015-02-06,22:29:13.100355,0
33052,2015-02-06,22:29:13.400505,1
33053,2015-02-06,22:29:13.700548,1
33054,2015-02-06,22:29:14.000876,0
33055,2015-02-06,22:29:14.300947,1
33056,2015-02-06,22:29:14.601168,0
33057,2015-02-06,22:29:14.901156,0
33058,2015-02-06,22:29:15.201425,0
33059,2015-02-06,22:29:15.500448,0
33060,2015-02-06,22:29:15.800582,2
33061,2015-02-06,22:29:16.100745,3
33062,2015-02-06,22:29:16.402093,1
33063,2015-02-06,22:29:16.702253,1
33064,2015-02-06,22:29:17.002512,0
33065,2015-02-06,22:29:17.302946,1
33066,2015-02-06,22:29:17.602827,1
33067,2015-02-06,22:29:17.901609,0
33068,2015-02-06,22:29:18.202036,0
33069,2015-02-06,22:29:18.502318,0
33070,2015-02-06,22:29:18.802111,0
33071,2015-02-06,22:29:19.102666,0
33072,2015-02-06,22:29:19.402459,2
33073,2015-02-06,22:29:19.702682,0
33074,2015-02-06,22:29:20.003914,0
33075,2015-02-06,22:29:20.303135,1
33076,2015-02-06,22:29:20.603245,0
33077,2015-02-06,22:29:20.903805,0
33078,2015-02-06,22:29:21.203697,1
33079,2015-02-06,22:29:21.503754,1
33080,2015-02-06,22:29:21.803645,0
33081,2015-02-06,22:29:22.103870,0
33082,2015-02-06,22:29:22.403978,1
33083,2015-02-06,22:29:22.704256,0
33084,2015-02-06,22:29:23.004306,2
33085,2015-02-06,22:29:23.304610,1
33086,2015-02-06,22:29:23.604660,0
33087,2015-02-06,22:29:23.904816,0
33088,2015-02-06,22:29:24.204960,2
33089,2015-02-06,22:29:24.505183,3
33090,2015-02-06,22:29:24.805302,1
33091,2015-02-06,22:29:25.105720,0
33092,2015-02-06,22:29:25.405646,0
33093,2015-02-06,22:29:25.704664,0
33094,2015-02-06,22:29:26.004700,0
33095,2015-02-06,22:29:26.304995,0
33096,2015-02-06,22:29:26.605073,0
33097,2015-02-06,22:29:26.906478,1
33098,2015-02-06,22:29:27.206607,0
33099,2015-02-06,22:29:27.506800,2
33100,2015-02-06,22:29:27.806948,2
33101,2015-02-06,22:29:28.105929,1
33102,2015-02-06,22:29:28.406050,0
33103,2015-02-06,22:29:28.706332,1
33104,2015-02-06,22:29:29.006358,0
33105,2015-02-06,22:29:29.306599,1
33106,2015-02-06,22:29:29.606722,1
33107,2015-02-06,22:29:29.906945,0
33108,2015-02-06,22:29:30.207027,0
33109,2015-02-06,22:29:30.507198,0
33110,2015-02-06,22:29:30.807365,2
33111,2015-02-06,22:29:31.107546,2
33112,2015-02-06,22:29:31.407817,0
33113,2015-02-06,22:29:31.707881,0
33114,2015-02-06,22:29:32.008104,0
33115,2015-02-06,22:29:32.308196,0
33116,2015-02-06,22:29:32.608481,1
33117,2015-02-06,22:29:32.908521,3
33118,2015-02-06,22:29:33.208746,1
33119,2015-02-06,22:29:33.507602,1
33120,2015-02-06,22:29:33.809043,1
33121,2015-02-06,22:29:34.109188,0
33122,2015-02-06,22:29:34.409413,1
33123,2015-02-06,22:29:34.709568,1
33124,2015-02-06,22:29:35.009752,0
33125,2015-02-06,22:29:35.310222,1
33126,2015-02-06,22:29:35.610434,0
33127,2015-02-06,22:29:35.908915,3
33128,2015-02-06,22:29:36.209139,1
33129,2015-02-06,22:29:36.509262,1
33130,2015-02-06,22:29:36.809451,2
33131,2015-02-06,22:29:37.109584,0
33132,2015-02-06,22:29:37.411423,0
33133,2015-02-06,22:29:37.711255,0
33134,2015-02-06,22:29:38.011737,0
33135,2015-02-06,22:29:38.310538,0
33136,2015-02-06,22:29:38.610845,0
33137,2015-02-06,22:29:38.910666,0
33138,2015-02-06,22:29:39.210885,1
33139,2015-02-06,22:29:39.511108,0
33140,2015-02-06,22:29:39.811413,0
33141,2015-02-06,22:29:40.111525,2
33142,2015-02-06,22:29:40.411621,1
33143,2015-02-06,22:29:40.711708,0
33144,2015-02-06,22:29:41.012151,1
33145,2015-02-06,22:29:41.312181,1
33146,2015-02-06,22:29:41.612467,0
33147,2015-02-06,22:29:41.912369,1
33148,2015-02-06,22:29:42.212736,2
33149,2015-02-06,22:29:42.512709,4
33150,2015-02-06,22:29:42.812806,1
33151,2015-02-06,22:29:43.113106,0
33152,2015-02-06,22:29:43.413329,3
33153,2015-02-06,22:29:43.712068,5
33154,2015-02-06,22:29:44.012682,1
33155,2015-02-06,22:29:44.313693,4
33156,2015-02-06,22:29:44.613759,1
33157,2015-02-06,22:29:44.913970,4
33158,2015-02-06,22:29:45.214063,1
33159,2015-02-06,22:29:45.514301,3
33160,2015-02-06,22:29:45.814403,6
33161,2015-02-06,22:29:46.113319,7
33162,2015-02-06,22:29:46.413487,2
33163,2015-02-06,22:29:46.713699,1
33164,2015-02-06,22:29:47.013842,3
33165,2015-02-06,22:29:47.314055,5
33166,2015-02-06,22:29:47.614177,6
33167,2015-02-06,22:29:47.915623,2
33168,2015-02-06,22:29:48.215731,1
33169,2015-02-06,22:29:48.516204,4
33170,2015-02-06,22:29:48.814812,3
33171,2015-02-06,22:29:49.114981,3
33172,2015-02-06,22:29:49.415144,3
33173,2015-02-06,22:29:49.715566,3
33174,2015-02-06,22:29:50.015494,6
33175,2015-02-06,22:29:50.315765,5
33176,2015-02-06,22:29:50.615818,6
33177,2015-02-06,22:29:50.916043,6
33178,2015-02-06,22:29:51.216122,1
33179,2015-02-06,22:29:51.516427,6
33180,2015-02-06,22:29:51.816485,7
33181,2015-02-06,22:29:52.116771,7
33182,2015-02-06,22:29:52.417083,18
33183,2015-02-06,22:29:52.717449,18
33184,2015-02-06,22:29:53.017120,2
33185,2015-02-06,22:29:53.317422,0
33186,2015-02-06,22:29:53.617470,0
33187,2015-02-06,22:29:53.916426,0
33188,2015-02-06,22:29:54.216528,3
33189,2015-02-06,22:29:54.516833,2
33190,2015-02-06,22:29:54.818126,0
33191,2015-02-06,22:29:55.118313,2
33192,2015-02-06,22:29:55.418463,2
33193,2015-02-06,22:29:55.718641,3
33194,2015-02-06,22:29:56.018821,4
33195,2015-02-06,22:29:56.317829,4
33196,2015-02-06,22:29:56.617874,2
33197,2015-02-06,22:29:56.918206,2
33198,2015-02-06,22:29:57.218194,2
33199,2015-02-06,22:29:57.518489,2
33200,2015-02-06,22:29:57.818536,2
33201,2015-02-06,22:29:58.118704,0
33202,2015-02-06,22:29:58.420309,0
33203,2015-02-06,22:29:58.719024,0
33204,2015-02-06,22:29:59.019186,1
33205,2015-02-06,22:29:59.319365,0
33206,2015-02-06,22:29:59.619634,1
33207,2015-02-06,22:29:59.919684,0
33208,2015-02-06,22:30:00.220131,0
33209,2015-02-06,22:30:00.520316,2
33210,2015-02-06,22:30:00.820453,1
33211,2015-02-06,22:30:01.120619,0
33212,2015-02-06,22:30:01.420697,0
33213,2015-02-06,22:30:01.719559,1
33214,2015-02-06,22:30:02.021134,1
33215,2015-02-06,22:30:02.321220,1
33216,2015-02-06,22:30:02.621575,1
33217,2015-02-06,22:30:02.921488,0
33218,2015-02-06,22:30:03.221835,0
33219,2015-02-06,22:30:03.522148,0
33220,2015-02-06,22:30:03.822235,0
33221,2015-02-06,22:30:04.120965,2
33222,2015-02-06,22:30:04.421123,2
33223,2015-02-06,22:30:04.721404,0
33224,2015-02-06,22:30:05.021714,0
33225,2015-02-06,22:30:05.322879,1
33226,2015-02-06,22:30:05.623240,0
33227,2015-02-06,22:30:05.923057,0
33228,2015-02-06,22:30:06.223438,1
33229,2015-02-06,22:30:06.522557,1
33230,2015-02-06,22:30:06.822513,0
33231,2015-02-06,22:30:07.122687,0
33232,2015-02-06,22:30:07.422970,1
33233,2015-02-06,22:30:07.722827,3
33234,2015-02-06,22:30:08.023195,2
33235,2015-02-06,22:30:08.323469,1
33236,2015-02-06,22:30:08.623389,1
33237,2015-02-06,22:30:08.923420,1
33238,2015-02-06,22:30:09.223646,1
33239,2015-02-06,22:30:09.523768,0
33240,2015-02-06,22:30:09.824035,1
33241,2015-02-06,22:30:10.124086,0
33242,2015-02-06,22:30:10.424565,0
33243,2015-02-06,22:30:10.724414,0
33244,2015-02-06,22:30:11.024595,0
33245,2015-02-06,22:30:11.324743,0
33246,2015-02-06,22:30:11.624916,2
33247,2015-02-06,22:30:11.923821,1
33248,2015-02-06,22:30:12.224052,0
33249,2015-02-06,22:30:12.525528,0
33250,2015-02-06,22:30:12.825595,0
33251,2015-02-06,22:30:13.125859,1
33252,2015-02-06,22:30:13.425928,0
33253,2015-02-06,22:30:13.726195,0
33254,2015-02-06,22:30:14.026234,1
33255,2015-02-06,22:30:14.325138,0
33256,2015-02-06,22:30:14.625336,0
33257,2015-02-06,22:30:14.925524,0
33258,2015-02-06,22:30:15.225726,0
33259,2015-02-06,22:30:15.525951,0
33260,2015-02-06,22:30:15.825987,0
33261,2015-02-06,22:30:16.127463,2
33262,2015-02-06,22:30:16.427575,1
33263,2015-02-06,22:30:16.726593,1
33264,2015-02-06,22:30:17.026631,0
33265,2015-02-06,22:30:17.326813,0
33266,2015-02-06,22:30:17.626981,0
33267,2015-02-06,22:30:17.927183,0
33268,2015-02-06,22:30:18.227295,0
33269,2015-02-06,22:30:18.527597,0
33270,2015-02-06,22:30:18.827644,1
33271,2015-02-06,22:30:19.127854,0
33272,2015-02-06,22:30:19.427975,0
33273,2015-02-06,22:30:19.728202,1
33274,2015-02-06,22:30:20.028289,1
33275,2015-02-06,22:30:20.328483,0
33276,2015-02-06,22:30:20.628639,1
33277,2015-02-06,22:30:20.928832,1
33278,2015-02-06,22:30:21.228964,0
33279,2015-02-06,22:30:21.529200,1
33280,2015-02-06,22:30:21.829320,1
33281,2015-02-06,22:30:22.128272,0
33282,2015-02-06,22:30:22.428384,0
33283,2015-02-06,22:30:22.728609,0
33284,2015-02-06,22:30:23.030243,1
33285,2015-02-06,22:30:23.330755,0
33286,2015-02-06,22:30:23.630581,0
33287,2015-02-06,22:30:23.930712,0
33288,2015-02-06,22:30:24.230906,0
33289,2015-02-06,22:30:24.529658,0
33290,2015-02-06,22:30:24.829700,1
33291,2015-02-06,22:30:25.130372,1
33292,2015-02-06,22:30:25.430187,0
33293,2015-02-06,22:30:25.730578,0
33294,2015-02-06,22:30:26.030625,1
33295,2015-02-06,22:30:26.330811,2
33296,2015-02-06,22:30:26.632439,1
33297,2015-02-06,22:30:26.930999,1
33298,2015-02-06,22:30:27.231218,0
33299,2015-02-06,22:30:27.531496,0
33300,2015-02-06,22:30:27.831608,0
33301,2015-02-06,22:30:28.131798,1
33302,2015-02-06,22:30:28.432119,0
33303,2015-02-06,22:30:28.732185,3
33304,2015-02-06,22:30:29.032536,2
33305,2015-02-06,22:30:29.332445,0
33306,2015-02-06,22:30:29.632872,1
33307,2015-02-06,22:30:29.931399,0
33308,2015-02-06,22:30:30.232977,0
33309,2015-02-06,22:30:30.533137,0
33310,2015-02-06,22:30:30.833214,0
33311,2015-02-06,22:30:31.133351,0
33312,2015-02-06,22:30:31.433488,2
33313,2015-02-06,22:30:31.733517,1
33314,2015-02-06,22:30:32.033741,0
33315,2015-02-06,22:30:32.332800,0
33316,2015-02-06,22:30:32.633084,0
33317,2015-02-06,22:30:32.933005,0
33318,2015-02-06,22:30:33.233392,1
33319,2015-02-06,22:30:33.534523,1
33320,2015-02-06,22:30:33.834801,0
33321,2015-02-06,22:30:34.134821,0
33322,2015-02-06,22:30:34.435085,0
33323,2015-02-06,22:30:34.733917,0
33324,2015-02-06,22:30:35.034158,0
33325,2015-02-06,22:30:35.334250,0
33326,2015-02-06,22:30:35.634461,1
33327,2015-02-06,22:30:35.934580,1
33328,2015-02-06,22:30:36.234771,0
33329,2015-02-06,22:30:36.534922,0
33330,2015-02-06,22:30:36.835205,0
33331,2015-02-06,22:30:37.135218,0
33332,2015-02-06,22:30:37.435604,0
33333,2015-02-06,22:30:37.735573,0
33334,2015-02-06,22:30:38.035812,0
33335,2015-02-06,22:30:38.335914,1
33336,2015-02-06,22:30:38.636106,1
33337,2015-02-06,22:30:38.936242,0
33338,2015-02-06,22:30:39.236404,0
33339,2015-02-06,22:30:39.536584,1
33340,2015-02-06,22:30:39.836741,2
33341,2015-02-06,22:30:40.135656,2
33342,2015-02-06,22:30:40.435899,2
33343,2015-02-06,22:30:40.737344,1
33344,2015-02-06,22:30:41.037406,0
33345,2015-02-06,22:30:41.337691,2
33346,2015-02-06,22:30:41.637724,0
33347,2015-02-06,22:30:41.938032,0
33348,2015-02-06,22:30:42.238192,0
33349,2015-02-06,22:30:42.536992,1
33350,2015-02-06,22:30:42.837266,2
33351,2015-02-06,22:30:43.137331,2
33352,2015-02-06,22:30:43.437500,0
33353,2015-02-06,22:30:43.737719,0
33354,2015-02-06,22:30:44.039058,0
33355,2015-02-06,22:30:44.339292,0
33356,2015-02-06,22:30:44.639380,0
33357,2015-02-06,22:30:44.938363,1
33358,2015-02-06,22:30:45.238471,1
33359,2015-02-06,22:30:45.538673,0
33360,2015-02-06,22:30:45.838812,0
33361,2015-02-06,22:30:46.138993,0
33362,2015-02-06,22:30:46.439146,0
33363,2015-02-06,22:30:46.739374,0
33364,2015-02-06,22:30:47.039493,1
33365,2015-02-06,22:30:47.339696,2
33366,2015-02-06,22:30:47.641329,2
33367,2015-02-06,22:30:47.940267,0
33368,2015-02-06,22:30:48.240532,0
33369,2015-02-06,22:30:48.540731,1
33370,2015-02-06,22:30:48.840717,1
33371,2015-02-06,22:30:49.140945,0
33372,2015-02-06,22:30:49.441178,1
33373,2015-02-06,22:30:49.741478,0
33374,2015-02-06,22:30:50.040295,1
33375,2015-02-06,22:30:50.340556,2
33376,2015-02-06,22:30:50.640480,1
33377,2015-02-06,22:30:50.940810,0
33378,2015-02-06,22:30:51.242177,1
33379,2015-02-06,22:30:51.542476,1
33380,2015-02-06,22:30:51.842385,1
33381,2015-02-06,22:30:52.142487,0
33382,2015-02-06,22:30:52.441471,1
33383,2015-02-06,22:30:52.741896,1
33384,2015-02-06,22:30:53.041934,1
33385,2015-02-06,22:30:53.342340,0
33386,2015-02-06,22:30:53.642317,0
33387,2015-02-06,22:30:53.942548,0
33388,2015-02-06,22:30:54.242587,2
33389,2015-02-06,22:30:54.543762,3
33390,2015-02-06,22:30:54.842776,2
33391,2015-02-06,22:30:55.143288,1
33392,2015-02-06,22:30:55.443162,1
33393,2015-02-06,22:30:55.743336,0
33394,2015-02-06,22:30:56.043433,0
33395,2015-02-06,22:30:56.343486,0
33396,2015-02-06,22:30:56.643793,1
33397,2015-02-06,22:30:56.943833,0
33398,2015-02-06,22:30:57.244047,0
33399,2015-02-06,22:30:57.544153,0
33400,2015-02-06,22:30:57.843129,0
33401,2015-02-06,22:30:58.144483,0
33402,2015-02-06,22:30:58.444916,0
33403,2015-02-06,22:30:58.744804,1
33404,2015-02-06,22:30:59.045055,2
33405,2015-02-06,22:30:59.345150,0
33406,2015-02-06,22:30:59.645438,2
33407,2015-02-06,22:30:59.945479,0
33408,2015-02-06,22:31:00.244538,1
33409,2015-02-06,22:31:00.544940,0
33410,2015-02-06,22:31:00.844749,0
33411,2015-02-06,22:31:01.144891,0
33412,2015-02-06,22:31:01.445333,0
33413,2015-02-06,22:31:01.746472,1
33414,2015-02-06,22:31:02.046778,0
33415,2015-02-06,22:31:02.346789,1
33416,2015-02-06,22:31:02.645852,0
33417,2015-02-06,22:31:02.945878,1
33418,2015-02-06,22:31:03.246100,1
33419,2015-02-06,22:31:03.546238,1
33420,2015-02-06,22:31:03.846402,0
33421,2015-02-06,22:31:04.146531,0
33422,2015-02-06,22:31:04.446914,0
33423,2015-02-06,22:31:04.746865,1
33424,2015-02-06,22:31:05.047117,1
33425,2015-02-06,22:31:05.347216,0
33426,2015-02-06,22:31:05.647512,1
